word_id,root_id,sequence,sequence_2
"22320","1516","2","2"
"22320","4055","3","1"
"22321","886","3","1"
"22321","118","1","3"
"22321","1516","2","2"
"22322","1200","1","2"
"22322","770","2","1"
"7389","840","3",NULL
"7389","788","2",NULL
"7389","4276","1",NULL
"22325","715","1","1"
"20006","3194","1","3"
"20006","3993","2","2"
"6486","2458","1",NULL
"4091","1665","1","1"
"15350","3994","1","2"
"15350","864","2","1"
"868","789","1","2"
"868","1554","2","1"
"2979","2248","2",NULL
"2979","822","3",NULL
"22326","3987","2","2"
"22326","2974","1","3"
"22326","934","3","1"
"22327","1273","1","2"
"22327","911","2","1"
"22328","2113","1","2"
"22328","4336","2","1"
"1304","450","2","1"
"22329","1014","1","2"
"22329","1224","2","1"
"22341","3075","2","3"
"22341","1177","1","2"
"22341","823","3","1"
"22342","836","3","3"
"22342","121","1","1"
"22342","2594","2","2"
"22343","1023","1","1"
"22348","3729","1","1"
"22347","876","2","1"
"22347","537","1","2"
"20682","3755","1","2"
"20682","1572","2","3"
"20682","1065","3","1"
"22336","1916","3","3"
"22336","1141","2","2"
"22336","119","1","1"
"6170","822","3",NULL
"3491","3703","3",NULL
"22357","878","3","1"
"22357","91","1","3"
"22357","1512","2","2"
"15699","2307","2","1"
"15699","781","1","2"
"22851","2090","2",NULL
"22358","4144","2","2"
"22358","495","1","3"
"22361","1024","1","2"
"22361","1891","2","1"
"22381","1290","1","3"
"22381","1463","2","2"
"22381","3104","3","1"
"22349","3595","3","2"
"22349","3105","1","4"
"22349","1713","2","3"
"22349","932","4","1"
"22351","1301","3","1"
"22350","3341","2","1"
"22350","1836","1","2"
"22351","1229","2","2"
"22351","1014","1","3"
"1122","2905","1","3"
"1122","823","3","1"
"1122","557","2","2"
"22377","219","1","2"
"22377","884","2","1"
"22378","2868","3","1"
"22378","1085","1","3"
"22378","434","2","2"
"22379","987","3","1"
"22379","434","2","2"
"22379","59","1","3"
"22380","951","2","3"
"22380","3005","3","1"
"22380","4085","4",NULL
"1162","59","1","2"
"1162","1713","2","1"
"22375","1852","1","1"
"22376","822","3","1"
"22376","93","1","2"
"22376","3996","2","3"
"21336","21","1","2"
"21336","1688","2","1"
"10654","2530","1","1"
"5833","2451","2","1"
"5833","1852","1","2"
"11121","2614","1","3"
"11121","1694","2","2"
"11121","959","3","1"
"22383","717","1","2"
"22383","3624","2","1"
"7667","717","1","2"
"21070","4055","2",NULL
"22384","1137","2",NULL
"22384","3912","3",NULL
"22384","1325","1",NULL
"21585","1273","1","2"
"21585","1171","2","1"
"22388","1085","1",NULL
"22388","3735","2",NULL
"22388","823","3",NULL
"22391","3999","2",NULL
"22391","3998","1",NULL
"2998","604","1","2"
"2998","985","2","1"
"10297","1354","1","2"
"10297","1349","2","1"
"22392","2909","1","2"
"22392","1950","2","1"
"7927","717","1","2"
"7927","856","2","1"
"22425","3310","2",NULL
"22425","1200","1",NULL
"22425","822","3",NULL
"1847","110","1",NULL
"1847","3310","2",NULL
"1847","3792","3",NULL
"8585","1685","2","1"
"22427","4000","2","2"
"22427","40","1","1"
"22082","987","3","1"
"22082","358","2","2"
"22082","93","1","3"
"4674","884","3","1"
"4674","78","1","2"
"4674","3449","2","3"
"22428","3479","1","2"
"22428","3059","2","1"
"22559","3300","1","2"
"22559","1240","2","1"
"22560","93","1","2"
"22560","1679","2","1"
"22562","1887","2","2"
"22562","1177","1","3"
"22562","822","3","1"
"3797","3659","1","2"
"3797","2073","2","1"
"14529","2472","1","1"
"22433","1887","2","1"
"22433","1112","1","2"
"2072","1300","1","1"
"22435","205","1","1"
"22436","4085","3",NULL
"22436","2258","2","1"
"7937","1628","1","2"
"7937","870","2","1"
"22550","2587","1","1"
"22551","1518","1","2"
"22551","874","2","1"
"22552","3785","2","1"
"22552","490","1","2"
"22553","3881","1","2"
"22553","2693","2","1"
"10137","1650","2","1"
"10137","1548","1","2"
"22575","2905","1","3"
"22575","1266","2","2"
"22575","908","3","1"
"22598","1734","1",NULL
"22598","637","2",NULL
"22598","886","3",NULL
"6296","3704","2","1"
"6296","1957","1","2"
"22515","2731","2","1"
"22515","2056","1","2"
"14895","1112","1","2"
"14895","1430","2","1"
"22516","1464","3","2"
"22516","887","4","1"
"22516","21","1","4"
"22516","1633","2","3"
"21632","2973","1","2"
"21632","2345","2","3"
"21632","823","3","1"
"22518","3753","1","3"
"22518","809","2","2"
"22518","887","3","1"
"17267","2573","1","2"
"17267","809","2","1"
"3828","1439","1","2"
"3828","690","2","1"
"22520","2573","2","3"
"22520","809","3","1"
"22520","59","1","2"
"21501","4002","1","2"
"21501","2111","2","1"
"22522","1600","1","2"
"22522","362","2","1"
"22523","1112","1","3"
"22523","1529","2","4"
"22523","864","3","2"
"22523","887","4","1"
"22524","4004","2","3"
"22524","4265","1","2"
"22524","880","3","1"
"22525","1085","1","3"
"22525","951","2","2"
"22525","822","3","1"
"22526","1752","1","3"
"22526","2216","2","2"
"22526","822","3","1"
"6980","4005","2","1"
"6980","4055","3",NULL
"22620","21","1","3"
"22620","2849","2","2"
"22620","3792","3","1"
"1070","815","2","1"
"1070","723","1","2"
"22625","141","2","2"
"22625","5","1","1"
"22191","2267","2","1"
"22191","43","1","2"
"22627","1024","1","3"
"22627","759","2","2"
"22627","908","3","1"
"22628","1024","1","3"
"22628","722","2","2"
"22628","987","3","1"
"4665","1316","1","2"
"4665","4007","2","1"
"22626","3630","1","1"
"22643","3315","1","1"
"8426","3639","1","1"
"8426","1178","2","2"
"2454","1085","1","3"
"2454","2229","2","2"
"2454","845","3","1"
"22664","4008","2","1"
"22664","246","1","2"
"20289","1820","2","2"
"20289","987","3","1"
"20289","1325","1","3"
"10921","3873","1","1"
"230","58","1","2"
"230","1784","2","3"
"230","840","3","1"
"22671","1085","1","3"
"22671","3383","2","2"
"22671","1959","3","1"
"22673","4009","1","2"
"22673","2124","2","3"
"22673","2090","3","1"
"22675","987","3","1"
"22675","2905","1","3"
"22675","2020","2","2"
"22689","4010","1","2"
"22689","2981","2","1"
"22692","609","1","2"
"22692","869","2","1"
"43","959","3","1"
"20476","959","3","1"
"1959","959","3","1"
"1553","609","2","2"
"15209","1218","1","1"
"3850","604","2","2"
"3850","43","1","3"
"22677","722","2","3"
"22677","1364","1","2"
"22677","1065","3","1"
"3850","840","3","1"
"22700","728","1","2"
"22700","4011","2","1"
"19964","1742","1",NULL
"22707","3704","3",NULL
"22707","356","2",NULL
"22707","223","1",NULL
"12948","761","1",NULL
"22727","2071","1",NULL
"22727","987","3",NULL
"22727","994","2",NULL
"20431","467","2","1"
"22738","200","1",NULL
"22738","1694","2",NULL
"22738","811","3",NULL
"10645","529","1",NULL
"10645","374","2",NULL
"10904","662","1",NULL
"10904","1650","2",NULL
"12641","662","1",NULL
"12641","3216","2",NULL
"22739","2347","1",NULL
"22739","976","2",NULL
"21694","4055","2",NULL
"22750","1871","2","2"
"22750","59","1","1"
"22753","533","1","2"
"22753","820","2","1"
"22249","888","2","1"
"22249","533","1","2"
"21631","4014","2","3"
"21631","897","3","1"
"21631","24","1","2"
"22754","80","1","2"
"22754","692","2","1"
"22758","897","3",NULL
"22758","133","2",NULL
"22758","40","1",NULL
"22759","2198","1",NULL
"22759","1459","2",NULL
"22759","1222","3",NULL
"22642","963","1",NULL
"22642","1240","2",NULL
"22761","338","2",NULL
"22761","1490","3",NULL
"22761","1181","1",NULL
"22763","1691","1",NULL
"22763","4015","2",NULL
"22042","1002","1","2"
"22042","911","2","1"
"22641","1697","2",NULL
"22641","1024","1",NULL
"22641","823","3",NULL
"13602","4055","2",NULL
"13025","1503","1","1"
"8532","1344","1","2"
"8532","1815","2","1"
"22726","2491","1","3"
"22726","1064","3","1"
"22726","338","2","2"
"15523","809","2","1"
"15523","743","1","2"
"129","2591","1",NULL
"2419","3967","1",NULL
"2426","253","1",NULL
"2430","4198","2",NULL
"2430","1031","1",NULL
"2437","252","1",NULL
"2437","3572","2",NULL
"2439","2873","1",NULL
"2439","1113","2",NULL
"22787","689","1","2"
"22787","865","2","1"
"22789","2534","1","2"
"22789","2259","2","1"
"7917","1680","1","2"
"7917","823","2","1"
"7917","1097","3","3"
"22788","4017","1","3"
"22788","594","2","2"
"22788","822","3","1"
"22417","2036","1","2"
"22417","1229","2","1"
"22775","2461","2","3"
"22775","4315","3","1"
"22775","1177","1","2"
"22776","2024","3","1"
"22776","1439","1","3"
"22776","690","2","2"
"22777","1024","1","2"
"22777","340","2","3"
"22777","1123","3","1"
"22778","1769","1","1"
"22780","1071","1","2"
"22780","855","2","1"
"1184","58","1","1"
"1184","377","2","2"
"22781","110","1","3"
"22781","1494","2","2"
"22781","1554","3","1"
"22814","3639","2","1"
"22814","3494","1","2"
"22818","1742","1","2"
"22818","1065","3","1"
"22818","1871","2","3"
"22819","1300","1","2"
"22819","1301","2","1"
"22821","1874","1","1"
"22821","4018","2","2"
"8905","2250","2","2"
"8905","1642","3","1"
"8905","43","1","3"
"8130","1887","2","2"
"8130","823","3","1"
"8130","535","1","3"
"22844","2984","1","2"
"22844","823","2","1"
"8129","110","1","3"
"8129","759","2","2"
"8129","987","3","1"
"8519","1024","1",NULL
"8519","2162","2",NULL
"8519","4019","3",NULL
"22864","766","1",NULL
"22864","340","2",NULL
"22864","823","3",NULL
"1131","2573","1",NULL
"1131","842","2",NULL
"1899","3460","2",NULL
"1899","1325","1",NULL
"22871","78","1",NULL
"22871","3178","2",NULL
"22871","840","3",NULL
"5633","533","1",NULL
"5633","4020","2",NULL
"22873","1325","1",NULL
"22873","2659","2",NULL
"22873","814","3",NULL
"1096","340","3",NULL
"1096","774","2",NULL
"1096","30","1",NULL
"21633","1024","1",NULL
"21633","2795","2",NULL
"21633","987","3",NULL
"22877","2957","1",NULL
"22877","4021","2",NULL
"22879","594","1",NULL
"22880","1679","1",NULL
"22880","4022","2",NULL
"22901","1297","3",NULL
"22901","1200","1",NULL
"22901","786","2",NULL
"22903","1308","1",NULL
"22903","959","2",NULL
"22921","2951","1",NULL
"22921","2758","2",NULL
"22920","104","1",NULL
"22920","3089","2",NULL
"22920","987","3",NULL
"22922","1041","2",NULL
"22922","132","1",NULL
"22923","1513","1",NULL
"22923","374","2",NULL
"19957","4128","2",NULL
"22924","3064","1",NULL
"22924","340","2",NULL
"3938","2014","1",NULL
"3938","2632","2",NULL
"3938","1642","3",NULL
"19827","2981","2",NULL
"19827","1815","1",NULL
"22490","3225","2",NULL
"22936","3571","1",NULL
"22936","1987","2",NULL
"3959","896","3",NULL
"3959","358","2",NULL
"3959","93","1",NULL
"22939","1038","2",NULL
"22939","809","3",NULL
"22939","539","1",NULL
"22940","2905","1",NULL
"22940","2748","2",NULL
"22940","987","3",NULL
"22947","1490","2",NULL
"22947","1090","1",NULL
"22948","2905","1",NULL
"22948","725","2",NULL
"22948","4024","3",NULL
"22945","1957","1",NULL
"22945","467","2",NULL
"10889","1344","1",NULL
"10889","823","3",NULL
"10889","708","2",NULL
"22972","4025","2",NULL
"22972","1020","1",NULL
"22366","4026","1",NULL
"22366","3210","2",NULL
"22367","4027","1",NULL
"22367","874","2",NULL
"22368","986","1",NULL
"22369","3751","1",NULL
"22369","3756","2",NULL
"22370","2968","1",NULL
"22370","4029","2",NULL
"22371","4028","1",NULL
"22371","874","2",NULL
"22372","4029","2",NULL
"22372","2436","1",NULL
"22373","4030","1",NULL
"22373","811","2",NULL
"22374","4031","1",NULL
"22374","874","2",NULL
"22988","1014","1",NULL
"22988","1887","2",NULL
"19652","782","2",NULL
"19652","93","1",NULL
"12500","35","1",NULL
"12500","182","2",NULL
"7405","478","1",NULL
"7405","1426","2",NULL
"22995","2905","1",NULL
"22995","987","3",NULL
"22995","434","2",NULL
"4484","3194","1",NULL
"4484","4032","2",NULL
"21011","1724","1",NULL
"21011","884","2",NULL
"22992","1761","1",NULL
"22992","2925","2",NULL
"10911","2559","1",NULL
"10911","4033","2",NULL
"10859","2310","1",NULL
"10859","1490","2",NULL
"22999","1708","1",NULL
"3804","2073","2",NULL
"3804","1572","1",NULL
"13481","110","1",NULL
"13481","4055","3",NULL
"23003","1325","1",NULL
"23003","133","2",NULL
"23003","814","3",NULL
"19012","2686","1",NULL
"19012","823","3",NULL
"19012","708","2",NULL
"23004","2905","1",NULL
"23004","1890","2",NULL
"23004","823","3",NULL
"8660","2758","3",NULL
"8660","1181","1",NULL
"8660","809","2",NULL
"6161","823","2",NULL
"23013","341","1",NULL
"23013","959","2",NULL
"7159","3580","3",NULL
"7159","2946","2",NULL
"7159","111","1",NULL
"23044","823","3",NULL
"23044","111","1",NULL
"23044","2946","2",NULL
"23045","2946","1",NULL
"23045","4034","2",NULL
"21417","1515","1",NULL
"21417","820","2",NULL
"23081","1085","1",NULL
"23081","4035","2",NULL
"23081","897","3",NULL
"23090","1071","1",NULL
"23092","1071","1",NULL
"23092","836","2",NULL
"23095","4276","1",NULL
"23095","340","2",NULL
"23095","842","3",NULL
"23015","2000","1",NULL
"23016","3245","2",NULL
"23016","1919","3",NULL
"23016","119","1",NULL
"1379","1177","1",NULL
"1379","4036","2",NULL
"9701","1703","1",NULL
"9701","2540","2",NULL
"23017","517","1",NULL
"23017","884","2",NULL
"14963","4037","2",NULL
"14963","3245","1",NULL
"18966","4036","1",NULL
"23430","4036","1",NULL
"22538","2905","1",NULL
"22538","1815","2",NULL
"11962","3003","2",NULL
"11962","1290","1",NULL
"11962","987","3",NULL
"1334","774","2",NULL
"1334","110","1",NULL
"12839","4038","1",NULL
"12839","1749","2",NULL
"23082","4055","2",NULL
"10045","4038","1",NULL
"10045","1065","2",NULL
"23083","4038","1",NULL
"10899","4038","1",NULL
"4788","1394","1",NULL
"23444","1253","3",NULL
"23444","1186","1",NULL
"23444","1887","2",NULL
"22737","774","2",NULL
"23461","2905","1",NULL
"23461","3433","2",NULL
"23461","1065","3",NULL
"10913","1898","1",NULL
"10913","870","2",NULL
"23469","3054","1",NULL
"5992","1490","2",NULL
"5992","2147","1",NULL
"23475","2286","1",NULL
"23475","2147","2",NULL
"23476","1576","3",NULL
"23476","8","1",NULL
"23476","2604","2",NULL
"7077","1791","3",NULL
"7077","1290","1",NULL
"7077","4198","2",NULL
"23456","3433","1",NULL
"23452","4055","2",NULL
"23453","2267","1",NULL
"23453","823","2",NULL
"17881","2258","1",NULL
"23131","1206","1",NULL
"23131","1411","2",NULL
"23131","822","3",NULL
"23151","40","1",NULL
"23151","1098","2",NULL
"23151","897","3",NULL
"23147","3005","1",NULL
"23147","495","2",NULL
"23150","3005","1",NULL
"23150","1576","2",NULL
"16473","1576","2",NULL
"16473","155","1",NULL
"22145","159","2",NULL
"22145","4339","1",NULL
"23205","159","2",NULL
"23205","2460","3",NULL
"23205","1200","1",NULL
"23481","1079","1",NULL
"23481","3209","2",NULL
"5146","1079","2","1"
"23238","2118","1",NULL
"23238","1249","2",NULL
"23240","2118","1",NULL
"23240","4044","2",NULL
"4483","1106","2",NULL
"4483","58","1",NULL
"23375","362","2",NULL
"23420","4049","1",NULL
"23420","467","3",NULL
"23420","870","4",NULL
"23484","2490","1",NULL
"23484","1736","2",NULL
"23486","4050","1",NULL
"23486","3578","2",NULL
"23487","2591","1",NULL
"23487","944","2",NULL
"10140","845","2",NULL
"10140","252","1",NULL
"2418","3217","1",NULL
"18933","4052","1",NULL
"18933","908","2",NULL
"7592","4052","1",NULL
"22081","4053","1",NULL
"22081","1919","2",NULL
"3801","2672","1",NULL
"3801","2073","2",NULL
"1980","2672","1",NULL
"1980","2230","2",NULL
"23489","2168","1",NULL
"23489","1984","2",NULL
"23490","3335","1",NULL
"23490","2230","2",NULL
"5664","1358","1","2"
"19863","4056","1",NULL
"19863","1167","2",NULL
"21420","1325","1",NULL
"21420","1836","2",NULL
"21420","822","3",NULL
"9731","1097","3",NULL
"17722","1097","3",NULL
"17722","200","1",NULL
"17722","1836","2",NULL
"3780","1836","1",NULL
"14200","205","1",NULL
"14200","807","2",NULL
"3779","2079","1",NULL
"3779","4055","2",NULL
"23494","822","3",NULL
"23494","21","1",NULL
"23494","4057","2",NULL
"2417","4057","1",NULL
"9016","4058","1",NULL
"23495","4058","1",NULL
"23495","1721","2",NULL
"17785","4058","1",NULL
"17785","817","2",NULL
"9820","4058","1",NULL
"9820","817","2",NULL
"9820","1699","3",NULL
"17733","4058","1",NULL
"17733","896","3",NULL
"17733","817","2",NULL
"17835","1986","1",NULL
"17835","845","2",NULL
"22500","1325","1",NULL
"22500","533","2",NULL
"6661","43","1",NULL
"6661","3229","2",NULL
"2060","4060","1",NULL
"2060","3229","2",NULL
"2183","3229","1",NULL
"1203","3229","1",NULL
"1203","1222","2",NULL
"23499","3229","1",NULL
"7362","4061","2",NULL
"7362","2423","1",NULL
"1734","2423","2",NULL
"1734","1024","1",NULL
"15451","1426","2",NULL
"15451","1367","1",NULL
"23500","43","1",NULL
"23500","1823","2",NULL
"2184","1919","2",NULL
"2184","223","1",NULL
"22970","35","1",NULL
"22970","1018","2",NULL
"878","1290","1",NULL
"878","3542","2",NULL
"878","822","3",NULL
"23503","3542","1",NULL
"23503","3956","2",NULL
"23504","3542","1",NULL
"23504","4063","2",NULL
"20349","1597","1",NULL
"20349","874","3",NULL
"20349","137","2",NULL
"14216","970","1",NULL
"9338","40","1",NULL
"9338","2187","2",NULL
"9338","2328","3",NULL
"8890","1919","2",NULL
"8890","1165","1",NULL
"17520","1580","2",NULL
"17520","1165","1",NULL
"23506","2223","1",NULL
"23506","959","2",NULL
"7345","4064","1",NULL
"7345","4065","2",NULL
"23507","4064","1",NULL
"23507","4066","2",NULL
"23508","2738","1",NULL
"204","4068","1",NULL
"23515","4068","1",NULL
"23515","4069","2",NULL
"23516","4068","1",NULL
"22541","1147","1",NULL
"22541","1072","2",NULL
"3031","809","2",NULL
"23517","3726","1",NULL
"23517","4070","2",NULL
"3870","581","1",NULL
"3870","362","2",NULL
"23514","1024","1",NULL
"23514","637","3",NULL
"23514","1112","2",NULL
"23521","1516","1",NULL
"23521","823","2",NULL
"8302","704","1","1"
"23518","840","2",NULL
"23518","704","1",NULL
"6948","3781","1",NULL
"7578","987","3",NULL
"7578","256","2",NULL
"7578","21","1",NULL
"1982","1359","1",NULL
"1982","840","2",NULL
"3339","434","2",NULL
"3339","110","1",NULL
"23524","2346","1",NULL
"23524","803","2",NULL
"23523","985","3",NULL
"23523","91","1",NULL
"23523","297","2",NULL
"23510","553","1",NULL
"23511","772","1",NULL
"23512","1200","1",NULL
"23512","434","2",NULL
"23512","886","3",NULL
"23526","766","1",NULL
"23526","352","2",NULL
"23526","3920","3",NULL
"23526","2758","4",NULL
"11926","4338","1",NULL
"11926","2755","2",NULL
"15623","2456","1",NULL
"15623","823","2",NULL
"20379","2298","1",NULL
"20379","3405","2",NULL
"19448","3835","1",NULL
"19448","807","2",NULL
"2197","4072","1",NULL
"18016","2022","1",NULL
"18016","908","2",NULL
"7400","4075","2",NULL
"7400","2215","1",NULL
"23536","4076","1",NULL
"23536","2215","2",NULL
"23529","1112","1",NULL
"23529","1887","2",NULL
"23529","823","3",NULL
"23549","4077","2",NULL
"23549","2156","1",NULL
"2201","1053","1",NULL
"13267","291","1",NULL
"13267","2968","2",NULL
"23550","2093","1",NULL
"15402","297","1",NULL
"23550","1709","2",NULL
"23550","4078","3",NULL
"23551","1709","1",NULL
"23551","807","2",NULL
"23552","1709","1",NULL
"23552","4079","2",NULL
"23553","1709","1",NULL
"23553","4055","2",NULL
"8941","301","1",NULL
"3599","4082","2",NULL
"455","1572","1",NULL
"455","4083","2",NULL
"21897","1112","1",NULL
"21897","1887","2",NULL
"21897","2540","3",NULL
"23543","58","1",NULL
"23543","35","2",NULL
"23543","1018","3",NULL
"23546","3418","1",NULL
"23546","4055","2",NULL
"603","3610","2",NULL
"603","735","1",NULL
"23547","3704","3",NULL
"23547","2533","1",NULL
"23547","246","2",NULL
"23554","1060","1",NULL
"23554","2651","2",NULL
"23556","1060","1",NULL
"23556","809","2",NULL
"22274","40","1",NULL
"22274","1060","2",NULL
"22274","897","3",NULL
"23557","3908","1",NULL
"23557","865","2",NULL
"12537","3908","1",NULL
"12537","1249","2",NULL
"20783","1887","2",NULL
"20783","2451","3",NULL
"23562","3774","1",NULL
"23558","1490","2",NULL
"23558","1399","1",NULL
"23560","752","1",NULL
"23560","2203","2",NULL
"23560","959","3",NULL
"16664","3494","1",NULL
"16664","2202","2",NULL
"16664","1072","3",NULL
"6393","2202","2",NULL
"6047","987","3",NULL
"10662","2963","1",NULL
"10662","2202","2",NULL
"23564","2202","2",NULL
"23564","1056","3",NULL
"23564","91","1",NULL
"6540","896","3",NULL
"7139","1516","2",NULL
"2711","40","1","2"
"23565","40","1",NULL
"23565","2418","2",NULL
"23565","1516","3",NULL
"23565","1642","4",NULL
"1461","43","1",NULL
"1461","1516","2",NULL
"22938","1391","1",NULL
"22938","1065","2",NULL
"11395","1391","1",NULL
"11395","4086","2",NULL
"23570","4087","1",NULL
"23570","869","2",NULL
"1724","21","1",NULL
"1724","340","2",NULL
"1724","4090","3",NULL
"20866","4091","1",NULL
"20866","4092","2",NULL
"6653","4093","2",NULL
"6653","1790","1",NULL
"3686","2302","1",NULL
"16224","4094","1",NULL
"16224","1919","2",NULL
"12627","3490","2",NULL
"8406","2491","1",NULL
"8406","338","2",NULL
"8406","1064","3",NULL
"23571","1081","1",NULL
"23571","553","2",NULL
"23571","3703","3",NULL
"7141","3021","1",NULL
"22808","21","1",NULL
"22808","3637","2",NULL
"23573","3292","1",NULL
"23573","3637","2",NULL
"3194","2409","1",NULL
"3194","845","2",NULL
"21570","2409","1",NULL
"21570","2073","2",NULL
"23574","4095","1",NULL
"23575","4095","1",NULL
"23575","896","2",NULL
"11677","1667","1",NULL
"11677","4096","2",NULL
"11841","2001","1",NULL
"23576","3965","3",NULL
"23576","569","2",NULL
"23576","1667","1",NULL
"2465","1310","1",NULL
"3557","4098","2",NULL
"3557","3584","1",NULL
"5835","3584","1",NULL
"5835","959","2",NULL
"695","362","1","1"
"17868","563","1",NULL
"17868","594","2",NULL
"1478","1919","2","1"
"10439","1805","1","2"
"23375","8","1",NULL
"927","362","1","1"
"3038","1072","2",NULL
"2931","93","1","2"
"1028","4105","3",NULL
"9698","812","4",NULL
"8325","4108","2","1"
"10478","4108","2","1"
"4574","964","1","1"
"9789","260","2","1"
"4450","260","2","1"
"7431","260","2","1"
"8399","260","2",NULL
"8399","4085","3",NULL
"876","4085","3",NULL
"386","2584","3",NULL
"3919","1730","1",NULL
"3919","868","2",NULL
"10458","2267","1",NULL
"10458","803","2",NULL
"23579","1642","3",NULL
"23579","951","2",NULL
"23579","121","1",NULL
"23580","2905","1",NULL
"23580","557","2",NULL
"23580","824","3",NULL
"8178","2905","1",NULL
"8178","2693","3",NULL
"8178","2302","2",NULL
"23584","3494","1",NULL
"23584","1506","2",NULL
"23585","1254","1",NULL
"23585","362","2",NULL
"23585","818","3",NULL
"23586","347","1",NULL
"23586","848","2",NULL
"23069","4115","1",NULL
"23069","809","2",NULL
"6457","4117","1",NULL
"6457","4119","2",NULL
"21735","4120","3",NULL
"23602","382","1",NULL
"23602","4121","2",NULL
"11741","4086","3",NULL
"11741","391","1",NULL
"22544","4122","2",NULL
"22544","54","1",NULL
"23603","393","1",NULL
"23603","2981","2",NULL
"23604","395","1",NULL
"23604","370","2",NULL
"9627","869","3",NULL
"9627","607","1",NULL
"9627","3062","2",NULL
"24","4123","3",NULL
"7752","4124","3",NULL
"23609","863","2",NULL
"23609","722","1",NULL
"22444","3433","1",NULL
"22444","908","2",NULL
"23610","696","2",NULL
"23610","4055","3",NULL
"2478","3396","1",NULL
"9070","2966","1",NULL
"9070","2701","2",NULL
"13380","4125","1",NULL
"13380","1743","2",NULL
"23242","4125","1",NULL
"23242","1273","2",NULL
"10354","297","2",NULL
"1586","1325","1","1"
"3246","93","1",NULL
"3246","374","2",NULL
"21286","4265","1",NULL
"21286","735","2",NULL
"6024","874","3",NULL
"16554","874","2",NULL
"4197","1756","2",NULL
"4197","4126","3",NULL
"4197","4097","1",NULL
"8863","2928","1",NULL
"9588","2614","1",NULL
"9588","1694","2",NULL
"9588","1554","3",NULL
"16699","4127","2",NULL
"16699","2614","1",NULL
"19957","1358","1",NULL
"23615","1409","1",NULL
"23615","4128","2",NULL
"14732","568","3",NULL
"14732","119","1",NULL
"14732","4130","2",NULL
"12281","4162","1",NULL
"12281","4130","2",NULL
"8205","4131","1",NULL
"8205","487","2",NULL
"22207","1777","1",NULL
"10887","2758","2",NULL
"23728","2186","2",NULL
"23443","4085","3",NULL
"23443","4265","2",NULL
"23616","540","1",NULL
"23616","823","2",NULL
"23617","110","1",NULL
"23617","1633","2",NULL
"23632","4132","2",NULL
"23632","1843","1",NULL
"2196","2286","1",NULL
"23635","3639","1",NULL
"14989","56","1",NULL
"14989","93","2",NULL
"14989","782","3",NULL
"14989","823","4",NULL
"22259","4133","2",NULL
"22259","276","1",NULL
"6760","1439","1",NULL
"6760","1812","2",NULL
"22750","1065","3",NULL
"5315","4134","1",NULL
"5315","2451","2",NULL
"23659","987","2",NULL
"9666","1697","2",NULL
"23663","1327","1",NULL
"23664","2155","1",NULL
"23664","4136","2",NULL
"11721","487","1",NULL
"11721","4137","2",NULL
"23702","446","2",NULL
"23702","1085","1",NULL
"23702","933","3",NULL
"23703","3704","3",NULL
"23703","1012","2",NULL
"23703","8","1",NULL
"23704","1020","1",NULL
"23704","4139","2",NULL
"23704","869","3",NULL
"16343","2410","1",NULL
"16343","987","2",NULL
"23705","3874","1",NULL
"23705","467","2",NULL
"23706","4140","1",NULL
"23706","2923","2",NULL
"22975","4141","1",NULL
"22975","4029","2",NULL
"2487","3846","1",NULL
"9757","869","3",NULL
"9757","463","2",NULL
"9757","529","1",NULL
"8648","163","1","2"
"6251","170","1","2"
"1494","201","1","2"
"1677","881","3",NULL
"7463","292","1","2"
"1496","881","3",NULL
"22227","881","3",NULL
"10135","881","3",NULL
"22229","881","3",NULL
"21731","881","3",NULL
"10391","881","3",NULL
"18946","568","1","2"
"21276","881","3",NULL
"10755","467","3","1"
"1791","4143","2",NULL
"5062","959","3",NULL
"1290","752","1","2"
"1429","240","1","2"
"8709","467","3","1"
"2945","467","2","1"
"23420","188","2",NULL
"7785","1554","3",NULL
"345","959","3",NULL
"1393","163","1","2"
"6549","485","3",NULL
"4063","823","3",NULL
"17385","1325","1",NULL
"17385","2439","2",NULL
"8552","3325","1",NULL
"8552","806","2",NULL
"13308","3325","1",NULL
"15280","3406","1",NULL
"15280","1145","2",NULL
"10095","1325","1","1"
"10161","842","3",NULL
"23708","2554","2",NULL
"23708","748","1",NULL
"22360","1025","1",NULL
"3439","4055","2",NULL
"23140","121","1",NULL
"23140","2376","2",NULL
"23140","963","3",NULL
"23140","2693","4",NULL
"23718","4146","1",NULL
"21440","4085","3",NULL
"8327","823","3",NULL
"23719","2172","1",NULL
"23719","909","2",NULL
"13765","532","1",NULL
"13765","4148","2",NULL
"9747","822","3",NULL
"4630","822","3",NULL
"10569","533","1","1"
"1110","56","1","1"
"1411","188","1","2"
"3957","1112","1","1"
"6451","809","3",NULL
"21440","1112","1","1"
"5150","822","3",NULL
"7307","1112","1","2"
"20353","987","3",NULL
"10887","1162","1",NULL
"7352","881","3",NULL
"5070","1112","1","2"
"1915","884","3",NULL
"8061","4150","4",NULL
"23728","1625","1",NULL
"23728","816","3",NULL
"18028","463","1",NULL
"23727","463","2",NULL
"23727","2758","3",NULL
"23727","2137","1",NULL
"23730","314","1",NULL
"23730","3792","2",NULL
"12524","2186","1",NULL
"12524","959","2",NULL
"23731","3486","2",NULL
"23731","2186","1",NULL
"23732","362","1",NULL
"23732","4151","2",NULL
"21334","1439","1",NULL
"21334","1820","2",NULL
"23739","2148","4",NULL
